participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4,sam_label_final,focus_label_binary,beh_hits,beh_false_alarms,beh_misses,beh_hr,beh_far,beh_dprime,beh_n_targets,beh_n_nontargets,behavior_source
P8,240618.23086660192,240619.23086660192,5,1,High,target,9488463.979501717,9329577.575942809,6631327.806943118,1.4308543108918736,0.7107854297757937,5582699.094604566,3380263.390225384,6788034.04242684,0.82243239496316,2.008137609056032,7401592.956777518,3515459.3701890768,8931420.778495265,0.8287139460049616,2.540612716003284,8351403.658254373,7310904.434048435,8949382.15314283,0.9331821476996084,1.2241142301715306,9455685.091066534,8905747.741453363,8516125.933666112,1.110327062412985,0.9562505227973516,8482904.86256758,8441064.826607974,7721046.748643501,1.098672905206529,0.9147005629319624,12983627.80025587,11449557.171182742,7096456.913006824,1.829592986953627,0.6198018671733274,10280295.06677519,7167962.722627763,8301339.071299563,1.2383899728078236,1.1581169423627118,12030124.47048778,8963470.187753303,7913349.766467555,1.520231611834581,0.8828444342102553,11064821.639388625,6674211.722411247,8099188.415862972,1.3661642464962536,1.2135048680980278,12612581.384997988,9798403.950870458,7013607.769918363,1.7983015017027102,0.7157908374756582,4421197.522596423,6018199.10252683,7336127.50884942,0.6026609430197639,1.2189904959723314,10956158.667852065,9784250.366812805,6351812.980264729,1.7248868475651242,0.6491874944052375,9795967.888938868,7821371.973933798,9114745.122921318,1.074738542529779,1.165363973647837,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240620.3418132055,240621.3418132055,5,1,High,target,6466935.721883814,7526236.818071305,8093712.404205747,0.7990073527351171,1.0753996452479242,2868325.5989605505,6938683.673999084,6600942.491264056,0.4345327357050306,0.9513248912036985,9268026.94552328,9940810.768425614,8271439.76404175,1.120485333860977,0.8320689284533829,9253167.451360762,5326219.868234383,9738325.117716692,0.9501805843929676,1.828374599365704,11264189.015574528,8795987.357009457,8480132.616660193,1.3283034033506431,0.9640910420252524,4936905.884542696,6472037.575656581,9977678.648474598,0.4947950378515605,1.541659567305954,11484412.698465051,10309311.82836163,7120354.613978673,1.6128989806095984,0.690672154700965,5637059.237436052,7126798.991857686,12164209.254222214,0.4634135371750054,1.7068264824249613,12940998.27073876,9068988.775912978,10435369.792400066,1.2401092178030442,1.1506652009666352,12549009.121892804,10045012.398049476,9036195.644353166,1.3887491612396463,0.8995703824226041,14168661.495529056,7431141.457032889,5807868.894118753,2.439562902302552,0.781558112935953,14948631.471911885,10778519.25054956,5306057.281955868,2.817276685411444,0.4922807260083829,13264268.599387264,7862893.75942278,9138480.350732831,1.4514742156581402,1.1622286438477447,5962196.625109571,8308434.989187587,11005715.80576582,0.5417363786539007,1.3246436687641432,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240622.4515757092,240623.4515757092,5,1,High,target,7866979.571371199,8469374.56937351,9775855.78084254,0.8047356413325868,1.1542594675400777,5553467.422428775,13386238.390837982,6826200.557845286,0.8135517518667436,0.5099416548951781,8185987.69887502,10005037.395572752,10126959.81352158,0.8083361492108458,1.0121861031726658,10152453.460036077,7229039.012633381,7807304.248831296,1.3003788678474817,1.0799919927375334,6176449.959356607,8741906.400647411,7909662.496989334,0.7808740210732832,0.9047983511243676,8658079.706453115,12152575.348817948,7972072.478069029,1.0860513035062431,0.6559986051717386,11141381.166467665,14282080.11103018,5569042.206805682,2.0005919784289428,0.3899321501848081,5982695.859753959,3610810.7307749344,5131381.862487133,1.1659034583823007,1.421116265871366,8763083.05960819,7223988.16545211,7924690.786243284,1.105794950992952,1.0969966457229543,7955241.637559839,6396171.476685105,8303798.8675099695,0.9580243650512876,1.2982451921088138,20686541.58223507,17864411.733865775,7057005.297838945,2.9313484557776763,0.3950314963050755,7053905.193066503,7744379.160194865,7930003.363349867,0.8895210846526962,1.0239688939959302,7480329.637217949,8762937.976729846,7819551.556735486,0.9566187501858284,0.892343592696931,8226514.905576314,7714503.583061395,7759625.374872549,1.0601690813857665,1.005848955973036,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240624.5593251128,240625.5593251128,5,1,High,target,14438200.363860318,8426155.133479197,5596635.1137765,2.579800196071332,0.6641979675332211,10516873.007549137,11538192.42185326,6966862.048494262,1.509556660422483,0.6038087937673038,17039063.33059761,21345371.97905831,9041040.503357764,1.884635216960863,0.4235597539470299,9482206.483217755,8964754.065595996,4094263.812181357,2.315973498094104,0.4567067631998849,7243212.005600889,6316827.223014298,10179291.299831877,0.7115634863225222,1.611456343581053,8530465.330539713,12735154.589099828,7823218.04214433,1.090403627328982,0.614300987664517,10285397.671474077,6447059.192380082,7646544.231380419,1.3451040574988304,1.186051500879352,13092477.827464188,9064485.59804349,6719697.492789328,1.9483730988654275,0.7413214373951602,11222642.258654682,10219550.740251193,6185257.83254078,1.814417856538188,0.6052377437864503,4676177.211720268,7483202.270805976,9175190.335655576,0.5096545183970999,1.2261048149734657,8482604.611577831,6019814.623773977,11642450.984813416,0.7285926840183967,1.9340215126947649,10017329.336471064,8254079.305629486,10419314.204870185,0.9614192584564516,1.2623230064877076,11950153.289066492,9453497.015529867,4454015.217021429,2.683006839176903,0.4711500103828807,9147300.604020191,10315022.603001775,6450542.692838152,1.4180668262495448,0.6253541985415503,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240626.6697185164,240627.6697185164,5,1,High,target,5277835.086085945,5377816.089883058,7899728.089295333,0.668103386145375,1.4689472375517985,9437470.813254729,9438584.903954951,11168367.205454092,0.8450179546967189,1.183267123101719,10351227.940767644,9933183.158451524,5256090.251563359,1.96937789218684,0.5291446022608857,10189867.625420408,7482391.427185634,8574226.71765925,1.1884299262152267,1.1459206326077342,13393628.09692894,5816748.12533537,10392881.960407494,1.2887308975463232,1.786716862492354,7128657.56314994,6986867.648436172,8639498.129911892,0.8251240356738917,1.236533818104543,7625974.100921761,9479337.85113418,8108585.006056754,0.9404814890915612,0.8553957178651019,8164483.832693927,6591565.235728301,8146913.999655725,1.002156624341308,1.2359604598156684,8448277.847458914,7855342.67370862,8886188.011405513,0.9507201329316308,1.1312285638597377,8870885.56743978,6928071.090744926,10666588.858909491,0.8316515884110586,1.5396188519426104,12725908.646644318,8016658.786673995,7683414.392739691,1.656283000780154,0.958431011871398,11071847.535917876,8226490.183698619,5417854.13565894,2.0435853861486946,0.6585863490598709,7993696.059168421,10363600.893622154,11791224.263778413,0.6779360548441387,1.1377536036759992,9696212.248117836,4885743.356425641,5243242.321079692,1.8492779189578223,1.0731718673237052,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240628.78153062,240629.78153062,5,1,High,target,4905670.690406172,8435796.600761747,11017355.85353782,0.4452675175079232,1.3060243596369974,7037072.0564331785,6581328.856893273,10520716.62016266,0.668877635478445,1.598570265812394,3715985.143594537,4818042.70941773,11680584.31033219,0.3181334978514321,2.424342210063932,7694496.700924887,8917327.36353653,6333957.874276729,1.2148007381251358,0.7102977849817034,11358008.435274296,9864473.223391866,9540195.053992009,1.190542580208739,0.9671266612969368,8225380.570963706,7210882.317455916,7995960.009728495,1.028692059609613,1.1088740125978875,5189957.11941978,6086330.905186565,7963617.995394671,0.6517084473942762,1.3084431522788789,6130829.634168848,5954916.514771884,8672825.885177508,0.7069010395616132,1.4564143533605425,4532621.238827817,7246810.756464278,5869252.313521599,0.7722655283340865,0.8099083183987006,10220904.851681722,14573119.408739908,7241875.088666748,1.4113616606943469,0.496933764525637,13860543.735194797,13732922.570021264,4713941.959443665,2.9403297398321397,0.3432584677739405,6522643.552792687,8788684.879865307,7059246.705353734,0.923985777100822,0.8032199130869193,7860374.053840399,5940665.945370734,8693349.255032647,0.9041824759645964,1.4633627500645687,7118627.73596627,5613021.758835779,6788160.997677593,1.0486828079654769,1.209359466136393,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240630.88987122363,240631.88987122363,5,1,High,target,9266177.858457474,8071214.44412465,7889259.422408417,1.1745307591404712,0.9774563019015452,6621478.013618653,10019020.77780146,9326217.434798012,0.7099853783070266,0.930851192110665,7770136.099343744,7914842.797594653,8985865.876472129,0.8647064407770035,1.1353183008515295,10006006.885770032,10370699.32185023,8591749.188433811,1.1646064923822603,0.8284638211746902,16380935.884416731,7057061.383892559,8155618.534205272,2.008546110354949,1.1556677901116352,5895601.893264644,6942324.999603578,13358799.873544682,0.4413272112070557,1.9242544643628037,6590275.87694781,4831553.310444267,8908138.299152369,0.739803947315781,1.8437421108230008,3726918.729303777,5723661.379621429,9244572.828567654,0.4031466676087858,1.6151502011425949,13184986.85039056,8983303.653015677,9126005.30697794,1.4447708944798705,1.015885208768865,9155531.979287524,9038424.74635321,12236353.441826431,0.7482238906234915,1.3538148278286557,10410881.837612338,11780954.857405905,11039410.834270306,0.9430649872449002,0.9370556943718836,12381541.15262021,9657428.280931294,10153771.761499064,1.2194031384050183,1.0513949952440036,7609437.501883057,11216798.559834894,7640032.537019779,0.995995431303666,0.6811241635716989,10652765.129827188,8017849.730037658,10791469.866273612,0.987146817054096,1.3459306708935943,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240632.99801652724,240633.99801652724,5,1,High,nonTarget,3962187.061543392,4971882.140348932,10828904.698392523,0.3658899188697774,2.1780292437971065,12486972.433908911,8509644.415098006,7362539.107150279,1.6960144119006355,0.8651993841349579,10404053.289257156,6628408.5016081,6913206.674906173,1.5049533130583517,1.0429662977514105,3369831.9302079733,6088440.452331485,5117126.101627516,0.6585399427886268,0.8404658207124259,8482987.720939357,7248810.941224996,7540614.457957831,1.1249730069393764,1.040255363134567,7471955.887562592,6303572.32700087,8035255.02899759,0.929896544739132,1.2747144971398503,6870845.26735307,10332778.466289356,14640938.332854852,0.4692899533587009,1.4169410851709294,8941981.341256807,9120502.911619192,9521504.267874235,0.9391353603051196,1.0439670224483109,17242332.022249024,4583341.710105214,5210310.912143064,3.309271234095519,1.1367930304335647,7330986.809823606,10203556.299282288,10023020.698352933,0.7314149127745786,0.9823066002054543,10513799.393877069,7695690.063441595,7081644.337559292,1.4846551016568952,0.9202091403343632,5956510.611849091,10914922.471966064,8708357.746369554,0.6839993010544743,0.7978396336516489,12329851.52802161,10195361.517098077,10778920.404405411,1.143885571599761,1.0572376846400868,8802440.069401648,6448044.897945287,8734995.701590225,1.0077211678305855,1.3546735235006957,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240635.1078395309,240636.1078395309,5,1,High,nonTarget,7357182.340796581,5372722.060295779,8131022.501931499,0.904828677949041,1.5133897511690506,4025759.186918608,9718921.85078372,9108865.174953438,0.4419605636482797,0.9372300050153106,7305727.042467901,7584633.07153425,10009700.142391115,0.729864725070846,1.31973426373892,7901945.661363982,7065910.626095194,7757135.645329498,1.0186679752237764,1.0978253272382943,6612398.858096435,8520319.858432671,9472045.165499648,0.6980962128623499,1.1117006547735462,11041883.906789484,14030481.21280419,9947040.505089842,1.1100672507706606,0.7089593260715955,11148482.93629962,7133083.753923416,7231144.776086882,1.5417313968276816,1.0137473532551091,3064273.511972588,3590536.7219689367,7847387.247191426,0.3904832800330184,2.1855749863736715,6708251.107896348,7057290.721267484,9190348.11843432,0.7299235046864768,1.302248763925619,14876624.119062535,13117538.905061768,7835602.370324575,1.8985935497957511,0.5973378411175125,6199088.610624875,6660241.6623971285,8889232.228614353,0.6973705322570006,1.334671124443099,9139188.283547916,10625822.206278944,9875418.018260423,0.9254482460032412,0.9293791884099948,10316610.84303828,6116644.345901715,9728049.58762872,1.060501465387064,1.5904226300400686,7398302.478564613,7014385.894205567,7030794.211483791,1.0522712308206306,1.0023392378927682,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240637.21726113447,240638.21726113447,5,1,High,target,5460024.9300242495,9139495.9142576,9458003.093953574,0.577291514475693,1.0348495346662503,13513724.371965678,13043320.41303348,9505593.55688075,1.421660235218409,0.7287709920383715,11727173.593088232,6896395.899819831,6607572.145780102,1.774808255491806,0.9581196093966596,3605828.901658384,6973298.5624250425,10012444.066260207,0.3601347361139579,1.435826098169855,6177667.162618693,3977829.2273291615,6161591.205409328,1.0026090593603891,1.5489833407319025,6375073.369757496,9485195.854243403,8881801.117906347,0.7177680838748901,0.9363856323465248,6062076.050089938,9838421.61174509,12552463.936479555,0.4829391329675549,1.2758615590832627,6892726.404729904,9301004.110175692,7087594.9485041695,0.972505688433085,0.7620247087892413,9723299.5633598,9577120.313988626,10846482.435691766,0.8964472695188269,1.1325411063124131,12649250.473328631,10845400.544621857,9121759.933951488,1.3867116175956036,0.8410717424793401,8869312.293138849,11330449.925754704,10573698.199755026,0.8388089129822464,0.9332107964857124,7211833.948816421,11222511.044593465,5774335.370790847,1.248946153231259,0.5145314936956715,6345969.236875738,4432041.620010879,6078100.912349689,1.0440710558098476,1.371399782192201,16611070.872218013,15739993.209280286,5677579.734631578,2.925730971402362,0.360710431011119,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240639.3245431381,240640.3245431381,5,1,High,target,7775229.988145587,6341144.669573809,8392433.568457652,0.9264571384119406,1.32348873993151,5529906.021918358,5996618.919776566,7686522.739932647,0.7194288248429502,1.2818094400801188,11845065.083401283,10678819.13258182,10071002.688015118,1.1761554882213832,0.9430820545773446,9985922.615392258,8820399.01823149,13988310.83513642,0.713876230881945,1.5859045385841406,8079285.431669418,7980130.820972146,11333873.363756172,0.7128441594826371,1.420261599467798,10287369.603006324,10223523.18802992,11052970.047447618,0.930733509531396,1.0811312151557346,5838448.317959665,8687842.999442767,8414702.659030752,0.6938389334165929,0.9685606265640926,11776988.450239746,11828707.400003329,7232253.79991803,1.6283981143434465,0.6114153943748744,11230168.403094225,9704014.27362694,7648339.461562972,1.468314587699967,0.7881624290629112,7255087.198243517,10532133.716117028,11118706.540107803,0.6525117982089645,1.0556936362375613,4859782.003387482,4527252.515681941,6286126.669279881,0.7730964167707749,1.3885080736065372,9977813.443772174,8678472.733582307,6842607.684621377,1.4581887350048008,0.7884575886426597,9315847.1150117,7638104.602658165,7785989.760380416,1.196488487875501,1.0193614994053348,9712758.073609786,5964065.621075248,9602286.140816458,1.0115047532611787,1.6100235562272842,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P8,240641.4323817417,240642.4323817417,5,1,High,target,7818609.667310554,11626589.872186314,6956189.833281731,1.123978766350308,0.5983000957075696,8029059.9714435665,6807209.362151105,9487061.011692908,0.8463168900829943,1.393678452794782,5556656.81724241,5856519.083577441,7206157.765255708,0.771098413086885,1.2304506589012674,3388103.374630016,7505060.725929275,9187176.582944317,0.3687861383790005,1.2241308789419236,9341971.309623577,8757744.902552674,8504615.045354512,1.098459043684341,0.971096456905889,8103814.019027577,11734984.567367507,12574399.118674086,0.644469285772288,1.0715309463329683,11119330.27724194,4800381.426777279,6699376.771893988,1.6597559229525736,1.3955925948975254,8725556.064224066,5679891.967793029,5910592.471706078,1.4762574320583222,1.0406170584266747,8671415.813004352,6327387.978212274,6641518.962804863,1.305637439502577,1.0496462340659791,8156979.599027698,10018168.97673424,11177295.145532558,0.7297811762882501,1.1157023974630715,6722969.595314358,10978982.516992088,8742925.920929557,0.7689610613330652,0.7963329850829252,15942617.837439468,13131199.166276442,5001078.797613343,3.187835761565632,0.3808546907472943,4132089.384530934,6802264.283594573,8928516.012683015,0.4627968834531151,1.3125799940199987,9283896.778463377,10071382.568959832,8823028.263495903,1.05223473179546,0.8760493609575137,5,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
