prediction,theta_mean,alpha_mean,beta_mean,tbr_mean,tbr_min,tbr_max,bar_mean,bar_min,bar_max,outlier_features_p01_p99,outlier_features_p05_p95
1,4753682.6779891,449889.2527564689,568603.1003737791,6.505104064259408,0.49207854101976384,18.95860367360102,1.700769396329797,0.5731506925823204,3.8347331659498365,15,17
1,1567097.919064176,305949.17279679235,345046.9072571389,4.323538252145353,0.24153196833416007,13.866435603870364,1.702949004910421,0.4435274130180053,3.830632888092,13,17
1,64936087.03521558,4822681.949613447,907562.0375025832,29.970843188741355,8.423361002089074,109.84757087765811,0.6114580715447303,0.12570501938877704,1.4425304800297305,17,23
1,63414683.74713888,2638319.736220061,1068976.9174744852,25.726940178123407,5.436647569126555,78.84802189012512,0.8577437682342527,0.32228002533433414,1.974675213972618,15,17
1,55330741.5918679,3234880.163842417,1072093.340081756,23.94221569426864,5.6400560578390495,63.74967486607454,0.5589213465112873,0.28798056533073707,1.066313263139982,20,21
1,25213988.672870748,1983993.2063183126,748091.5584756093,22.81262827089651,4.109779942071933,43.929670592696716,0.49022562267515274,0.2008357261172972,1.1676289801171862,22,24
1,10552634.457329536,1382151.1740449262,830491.5404369936,6.399089029763791,1.119771864585532,20.212121208713935,1.133537833106814,0.41486104972486476,2.2753707895816,13,15
1,1986041.3906783678,585132.2512080201,650632.970160545,2.1626417928479,0.36408224981545284,5.554974273849608,1.4059968690367117,0.7414522471647431,2.9107464827562834,4,9
1,6379612.725317943,1382637.134981105,990695.8536876148,6.403566034267444,0.8177317278461265,17.07082028606224,1.1587760751986258,0.4105409699855058,2.190977336191824,12,14
1,6256496.727194081,927872.1931000508,659186.1698933921,6.699750585123554,0.6378466553136428,14.294041708557506,0.8005502221326675,0.3602857433219581,1.513162443103267,14,19
1,758893.6565556407,128759.46817695687,277844.11912388366,2.5961931920378354,0.15170215077746826,11.56651397852481,2.7635060610457276,1.053249807111315,5.373148376652331,11,16
1,44540522.02662011,2451969.614367464,985309.4099289147,17.364655188044644,1.8372195262409214,79.73021095890084,1.0420378094641731,0.26272725556446247,1.7548502466393883,14,17
1,8879581.538349362,1880387.8787045353,1038237.8403271305,5.635160618994822,0.8034603962893119,14.08995325231942,1.077555717389335,0.41827444919488227,2.054568045701512,11,15
1,4012749.5550538297,945455.9395266016,856702.6059926252,3.107713901000236,0.8356376836145573,6.772755456984477,1.3031173305943013,0.7415127036092872,2.547094454991686,7,10
